DATAFLOW,LAST UPDATE,freq,siec,partner,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Cyprus,2008,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Cyprus,2009,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Cyprus,2010,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Cyprus,2011,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Cyprus,2012,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Cyprus,2013,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Cyprus,2014,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Cyprus,2015,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Cyprus,2016,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Cyprus,2017,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Cyprus,2018,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Cyprus,2019,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Cyprus,2020,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Cyprus,2021,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Cyprus,2022,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Cyprus,2023,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Cyprus,2024,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,1990,5988.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,1991,6891.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,1992,6844.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,1993,6982.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,1994,7067.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,1995,7896.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,1996,9297.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,1997,8505.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,1998,8245.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,1999,7490.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,2000,7216.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,2001,7168.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,2002,7108.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,2003,7021.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,2004,6485.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,2005,7119.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,2006,7274.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,2007,6551.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,2008,6620.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,2009,5670.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,2010,7453.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,2011,9041.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,2012,7468.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,2013,8464.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,2014,6550.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,2015,7460.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,2016,8121.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,2017,8817.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,2018,7968.390,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,2019,9507.601,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,2020,7589.967,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,2021,8718.897,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,2022,6837.935,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,2023,551.475,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Czechia,2024,1791.029,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,1990,26160.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,1991,23969.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,1992,22294.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,1993,25201.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,1994,29195.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,1995,32134.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,1996,32444.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,1997,30659.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,1998,32673.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,1999,34414.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,2000,34664.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,2001,32945.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,2002,33324.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,2003,33080.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,2004,37664.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,2005,38225.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,2006,38229.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,2007,37550.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,2008,38772.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,2009,29516.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,2010,33996.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,2011,32859.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,2012,32632.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,2013,39977.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,2014,37201.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,2015,43626.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,2016,58671.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,2017,62079.783,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,2018,43108.053,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,2019,46249.986,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,2020,52463.565,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,2021,55443.282,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,2022,25941.144,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,2023,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Germany,2024,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,1990,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,1991,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,1992,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,1993,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,1994,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,1995,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,1996,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,1997,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,1998,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,1999,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,2000,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,2001,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,2002,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,2003,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,2004,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,2005,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,2006,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,2007,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,2008,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,2009,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,2010,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,2011,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,2012,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,2013,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,2014,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,2015,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,2016,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,2017,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,2018,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,2019,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,2020,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,2021,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,2022,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,2023,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Denmark,2024,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),1990,77002.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),1991,74086.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),1992,69003.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),1993,67584.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),1994,72644.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),1995,78685.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),1996,79387.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),1997,76472.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),1998,82671.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),1999,88937.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),2000,92252.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),2001,87757.200,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),2002,89882.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),2003,92472.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),2004,99488.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),2005,105176.100,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),2006,102079.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),2007,99610.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),2008,101978.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),2009,80069.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),2010,80626.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),2011,80709.661,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),2012,78370.628,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),2013,98869.315,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),2014,88145.391,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),2015,100138.316,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),2016,122422.401,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),2017,126537.779,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),2018,117499.172,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),2019,126246.947,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),2020,120130.119,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),2021,121420.687,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),2022,64692.895,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),2023,26320.700,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 20 countries (2023-2025),2024,31926.267,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),1990,83734,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),1991,79649,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),1992,74027,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),1993,72261,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),1994,77277,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),1995,84337,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),1996,85246,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),1997,81247,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),1998,86538,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),1999,92341,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),2000,95636,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),2001,91124.2,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),2002,92956,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),2003,95367,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),2004,102448,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),2005,108190.1,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),2006,105274,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),2007,102980,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),2008,105410,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),2009,82673,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),2010,83234,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),2011,83473.661,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),2012,80855.628,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),2013,101567.315,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),2014,90828.391,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),2015,103148.316,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),2016,125516.401,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),2017,129806.56,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),2018,120610.63,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),2019,128589.168,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),2020,122331.323,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Euro area – 21 countries (from 2026),2021,124047.214,,
